query	no	token	pos
경주 여행	123	그리고	MAJ
경주 여행	123	코스	NNG
경주 여행	123	지도	NNG
경주 여행	123	알아보	VV
경주 여행	123	면서	EC
경주 여행	123	군데	NNBC
경주 여행	123	알려	VV+EC
경주 여행	123	세요	EP+EF
경주 여행	124	동선	NNG
경주 여행	124	부탁	NNG
경주 여행	124	드려요	VV+EC
경주 여행	124	으로	JKB
경주 여행	124	어린애	NNG
경주 여행	124	데리	VV
경주 여행	124	에요	VCP+EF
경주 여행	124	숙소	NNG
경주 여행	124	보문	NNG
경주 여행	124	단지	NNG
경주 여행	124	구요	EF
경주 여행	124	우선	MAG
경주 여행	124	정도	NNG
경주 여행	124	다녀온	VV+ETM
경주 여행	124	은데요	EC
경주 여행	124	아이	NNG
경주 여행	124	면서	EC
경주 여행	124	체험	NNG
경주 여행	124	코스	NNG
경주 여행	124	맛집	NNG
경주 여행	124	TIP	SL
경주 여행	124	코스	NNG
경주 여행	124	시내	NNG
경주 여행	124	보문관광단지	NNP
경주 여행	124	토함산	NNP
경주 여행	124	남산	NNG
경주 여행	125	갈려고	VV+EC
경주 여행	125	24	SN
경주 여행	125	괜찮	VA
경주 여행	125	을까요	EC
경주 여행	125	애인	NNG
경주 여행	125	이랑	JC
경주 여행	125	갈려고	VV+EC
경주 여행	125	는데	EC
경주 여행	125	쓸려고	VV+EC
경주 여행	125	맘먹	VV
경주 여행	125	는데	EC
경주 여행	125	24	SN
경주 여행	125	충분	XR
경주 여행	125	할까요	XSA+EC
경주 여행	125	갈려고	VV+EC
경주 여행	125	245000	SN
경주 여행	125	괜찮	VA
경주 여행	125	을까	EC
경주 여행	125	애인	NNG
경주 여행	125	이랑	JC
경주 여행	125	갈려고	VV+EC
경주 여행	125	는데	EC
경주 여행	125	쓸려고	VV+EC
경주 여행	125	맘먹	VV
경주 여행	125	는데	EC
경주 여행	125	24	SN
경주 여행	126	코스	NNG
경주 여행	126	코스	NNG
경주 여행	126	계획	NNG
경주 여행	126	계신	VX+ETM
경주 여행	126	다니	VCP+EC
경주 여행	126	정말	MAG
경주 여행	126	흥미	NNG
경주 여행	126	로운	XSA+ETM
경주 여행	126	습니다	EF
경주 여행	126	신라	NNP
경주 여행	126	역사	NNG
경주 여행	126	문화	NNG
경주 여행	126	아름다운	VA+ETM
경주 여행	126	자연	NNG
경주 여행	126	경관	NNG
경주 여행	126	느낄	VV+ETM
경주 여행	126	대한민국	NNP
경주 여행	126	대표	NNG
경주 여행	126	관광	NNG
경주 여행	126	도시	NNG
경주 여행	126	입니다	VCP+EC
경주 여행	126	동안	NNG
경주 여행	126	방문	NNG
경주 여행	126	추천	NNG
경주 여행	127	실내	NNG
경주 여행	127	관광	NNG
경주 여행	127	는데	EC
경주 여행	127	많이	MAG
경주 여행	127	더라고요	EC
경주 여행	127	실내	NNG
경주 여행	127	추천	NNG
경주 여행	127	세요	EP+EF
경주 여행	127	검색	NNG
경주 여행	127	기반	NNG
경주 여행	127	에서	JKB
경주 여행	127	실제	NNG
경주 여행	127	방문	NNG
경주 여행	127	날씨	NNG
경주 여행	127	일정	NNG
경주 여행	127	따라	VV+EC
경주 여행	127	운영	NNG
경주 여행	127	시간	NNG
경주 여행	127	확인	NNG
경주 여행	127	즐거운	VA+ETM
경주 여행	127	바랍니다	VV+EF
경주 여행	127	채택	NNG
경주 여행	128	운전	NNG
경주 여행	128	평상시	NNG
경주 여행	128	운전	NNG
경주 여행	128	제주	NNP
경주 여행	128	입니다	VCP+EF
경주 여행	128	텍스	NNG
경주 여행	128	렌트	NNG
경주 여행	128	은데	EC
경주 여행	128	초보	NNG
경주 여행	128	운전	NNG
경주 여행	128	돌아다니	VV
경주 여행	128	어렵	VA
경주 여행	128	을까요	EC
경주 여행	128	그렇게	MAG
경주 여행	128	복잡	XR
경주 여행	128	지만	EC
경주 여행	128	운전	NNG
경주 여행	128	자신	NNG
경주 여행	128	다면	EC
경주 여행	128	조심	NNG
경주 여행	128	운전	NNG
경주 여행	129	질문	NNG
경주 여행	129	거나	EC
경주 여행	129	의견	NNG
경주 여행	129	부탁	NNG
경주 여행	129	드립니다	VV+EC
경주 여행	129	바퀴	NNBC
경주 여행	129	버스	NNG
경주 여행	129	거나	EC
경주 여행	129	택시	NNG
경주 여행	129	세용	EP+EF
경주 여행	129	걸어서	VV+EC
경주 여행	129	에요	VCP+EF
경주 여행	129	택시	NNG
경주 여행	129	힘들	VA
경주 여행	129	어요	EF
경주 여행	129	부터	JX
경주 여행	129	택시	NNG
경주 여행	129	관광지	NNG
경주 여행	129	에서	JKB
경주 여행	129	택시	NNG
경주 여행	129	거나	EC
경주 여행	129	카카오	NNP
경주 여행	129	택시	NNG
경주 여행	130	식당	NNG
경주 여행	130	추천	NNG
경주 여행	130	부탁	NNG
경주 여행	130	드립니다	VV+EC
경주 여행	130	시간	NNG
경주 여행	130	도착	NNG
경주 여행	130	는데	EC
경주 여행	130	여기	NP
경주 여행	130	봐야	VX+EC
경주 여행	130	한다	VX+EC
경주 여행	130	식당	NNG
경주 여행	130	에서	JKB
경주 여행	130	특별	NNG
경주 여행	130	대접	NNG
경주 여행	130	식당	NNG
경주 여행	130	추천	NNG
경주 여행	130	드리	VX
경주 여행	130	습니다	EF
경주 여행	130	식당	NNG
경주 여행	130	하나	NR
경주 여행	130	선택	NNG
경주 여행	130	에서	JKB
경주 여행	130	특별	NNG
경주 여행	130	대접	NNG
경주 여행	131	코스	NNG
경주 여행	131	당일치기	NNG
경주 여행	131	학생	NNG
경주 여행	131	코스	NNG
경주 여행	131	알려	VV+EC
경주 여행	131	세요	EP+EF
경주 여행	131	첨성대	NNG
경주 여행	131	근처	NNG
경주 여행	131	한복	NNG
경주 여행	131	나드리	NNG
경주 여행	131	에서	JKB
경주 여행	131	질문	NNG
경주 여행	131	일정	NNG
경주 여행	131	관련	NNG
경주 여행	131	답변	NNG
경주 여행	131	드리	VV
경주 여행	131	도록	EC
경주 여행	131	습니다	EF
경주 여행	131	황리	NNG
경주 여행	131	맞춤	NNG
경주 여행	131	일정	NNG
경주 여행	131	준비	NNG
경주 여행	131	어요	EF
경주 여행	131	아래	NNG
경주 여행	131	첨부	NNG
경주 여행	131	일정	NNG
경주 여행	131	참고	NNG
경주 여행	132	역사	NNG
경주 여행	132	의미	NNG
경주 여행	132	다녀왔	VV+EP
경주 여행	132	는데요	EF
경주 여행	132	생각	NNG
경주 여행	132	보다	JKB
경주 여행	132	재미	NNG
경주 여행	132	어요	EF
경주 여행	132	너무	MAG
경주 여행	132	진지	XR
경주 여행	132	공부	NNG
경주 여행	132	느낌	NNG
경주 여행	132	으로	JKB
경주 여행	132	질문	NNG
경주 여행	132	관련	NNG
경주 여행	132	답변	NNG
경주 여행	132	드리	VV
경주 여행	132	도록	EC
경주 여행	132	습니다	EF
경주 여행	132	에서	JKB
경주 여행	132	동궁	NNG
경주 여행	132	월지	NNG
경주 여행	133	코스	NNG
경주 여행	133	추천	NNG
경주 여행	133	뚜벅	MAG
경주 여행	133	위한	VV+ETM
경주 여행	133	코스	NNG
경주 여행	133	추천	NNG
경주 여행	133	부탁	NNG
경주 여행	133	드려요	VV+EC
경주 여행	133	오붓	XR
경주 여행	133	계획	NNG
경주 여행	133	계시	VX
경주 여행	133	는군요	EC
경주 여행	133	대중교통	NNG
경주 여행	133	이용	NNG
경주 여행	133	해서	XSV+EC
경주 여행	133	돌아볼	VV+ETM
경주 여행	133	생각	NNG
경주 여행	133	라면	EC
경주 여행	133	가볍	VA
경주 여행	133	코스	NNG
경주 여행	133	습니다	EF
경주 여행	134	코스	NNG
경주 여행	134	추천	NNG
경주 여행	134	코스	NNG
경주 여행	134	추천	NNG
경주 여행	134	가족	NNG
경주 여행	134	안녕	NNG
경주 여행	134	세요	EP+EF
경주 여행	134	계획	NNG
경주 여행	134	루트	NNG
경주 여행	134	실행	NNG
경주 여행	134	실패	NNG
경주 여행	134	소개	NNG
경주 여행	134	드릴까	VX+EC
경주 여행	134	합니다	VX+EF
경주 여행	134	한번	MAG
경주 여행	134	마음	NNG
경주 여행	134	드신	VV+EP+ETM
경주 여행	134	다면	NNG
경주 여행	134	채택	NNG
경주 여행	134	부탁	NNG
경주 여행	134	드립니다	VV+EC
경주 여행	135	질문	NNG
경주 여행	135	안녕	NNG
경주 여행	135	세요	EP+EF
경주 여행	135	는데	EC
경주 여행	135	이번	NNG
경주 여행	135	려고	EC
경주 여행	135	거든요	EF
경주 여행	135	정도	NNG
경주 여행	135	돌아다닐	VV+ETM
경주 여행	135	은데	EC
경주 여행	135	버스	NNG
경주 여행	135	렌트카	NNG
경주 여행	135	반갑	VA
경주 여행	135	습니다	EF
경주 여행	135	문화	NNG
경주 여행	135	유산	NNG
경주 여행	135	도시	NNG
경주 여행	135	당일	NNG
경주 여행	135	준비	NNG
경주 여행	135	네요	EF
경주 여행	135	방문	NNG
경주 여행	135	처음	NNG
경주 여행	135	라면	EC
경주 여행	136	일정	NNG
경주 여행	136	도와	VV+EC
경주 여행	136	세요	EP+EF
경주 여행	136	그냥	MAG
경주 여행	136	최소한	NNG
경주 여행	136	움직임	NNG
경주 여행	136	으로	JKB
경주 여행	136	이틀	NNG
경주 여행	136	동안	NNG
경주 여행	136	다녀올	VV+ETM
경주 여행	136	코스	NNG
경주 여행	136	알려	VV+EC
경주 여행	136	세요	EP+EF
경주 여행	136	예쁜	VA+ETM
경주 여행	136	카페	NNP
경주 여행	136	추천	NNG
경주 여행	136	질문	NNG
경주 여행	136	일정	NNG
경주 여행	136	관련	NNG
경주 여행	136	답변	NNG
경주 여행	136	드리	VV
경주 여행	136	도록	EC
경주 여행	136	습니다	EF
경주 여행	136	문자	NNG
경주 여행	136	께서	JKS
경주 여행	136	대로	NNB
경주 여행	136	최대한	NNG
경주 여행	136	여유	NNG
경주 여행	136	로운	XSA+ETM
경주 여행	136	일정	NNG
경주 여행	136	준비	NNG
경주 여행	137	려는데	EC
경주 여행	137	추천	NNG
경주 여행	137	엄마	NNG
경주 여행	137	혼자	NNG
경주 여행	137	아들	NNG
경주 여행	137	데리	VV
경주 여행	137	정도	NNG
경주 여행	137	다녀온	VV+ETM
경주 여행	137	은데요	EC
경주 여행	137	구체	NNG
경주 여행	137	일정	NNG
경주 여행	137	어서	EC
경주 여행	137	코스	NNG
경주 여행	137	맛집	NNG
경주 여행	137	숙소	NNG
경주 여행	137	대한	VV+ETM
경주 여행	137	경험담	NNG
경주 여행	137	어서	EC
경주 여행	137	소개	NNG
경주 여행	137	할게요	XSV+EC
경주 여행	137	TIP	SL
경주 여행	137	코스	NNG
경주 여행	138	추천	NNG
경주 여행	138	추천	NNG
경주 여행	138	세요	EP+EF
경주 여행	138	주신	NNG
경주 여행	138	추천	NNG
경주 여행	138	드릴게요	VV+EC
경주 여행	138	즐거운	VA+ETM
경주 여행	138	으면	EC
경주 여행	138	어요	EF
경주 여행	138	경북	NNP
경주 여행	138	황성	NNG
경주 여행	138	공원	NNG
경주 여행	138	양남	NNG
경주 여행	138	주상	NNG
경주 여행	138	절리	NNG
경주 여행	138	동궁	NNG
경주 여행	138	월지	NNG
경주 여행	138	궁원	NNG
경주 여행	138	황리	NNG
경주 여행	138	첨성대	NNG
경주 여행	139	코스	NNG
경주 여행	139	질문	NNG
경주 여행	139	는데	EC
경주 여행	139	예전	NNG
경주 여행	139	가본적	NNG
경주 여행	139	어서	EC
경주 여행	139	대충	MAG
경주 여행	139	지리	NNG
경주 여행	139	는데	EC
경주 여행	139	질문	NNG
경주 여행	139	코스	NNG
경주 여행	139	관련	NNG
경주 여행	139	답변	NNG
경주 여행	139	드리	VV
경주 여행	139	습니다	EF
경주 여행	139	경주로	NNG
경주 여행	139	일정	NNG
경주 여행	139	준비	NNG
경주 여행	139	어요	EF
경주 여행	139	아래	NNG
경주 여행	139	첨부	NNG
경주 여행	139	일정	NNG
경주 여행	139	참고	NNG
경주 여행	139	즐거운	VA+ETM
경주 여행	140	는데	EC
경주 여행	140	코스	NNG
경주 여행	140	추천	NNG
경주 여행	140	인데	VCP+EC
경주 여행	140	코스	NNG
경주 여행	140	추천	NNG
경주 여행	140	주신	NNG
경주 여행	140	코스	NNG
경주 여행	140	추천	NNG
경주 여행	140	드릴게요	VV+EC
경주 여행	140	재밌	VA
경주 여행	140	으면	EC
경주 여행	140	어요	EF
경주 여행	140	경북	NNP
경주 여행	140	황성	NNG
경주 여행	140	공원	NNG
경주 여행	140	양남	NNG
경주 여행	140	주상	NNG
경주 여행	140	절리	NNG
경주 여행	140	동궁	NNG
경주 여행	140	월지	NNG
경주 여행	140	궁원	NNG
경주 여행	141	내공	NNP
경주 여행	141	100	SN
경주 여행	141	당일치기	NNG
경주 여행	141	일찍	MAG
경주 여행	141	아침	NNG
경주 여행	141	저녁	NNG
경주 여행	141	시간	NNG
경주 여행	141	갈려는	VV+ETM
경주 여행	141	이랑	JC
경주 여행	141	반려	NNG
경주 여행	141	동반	NNG
경주 여행	141	입장	NNG
경주 여행	141	는지	EC
경주 여행	141	궁금	XR
경주 여행	141	합니다	XSA+EF
경주 여행	141	반려	NNG
경주 여행	141	동반	NNG
경주 여행	141	추천	NNG
경주 여행	141	드려요	VV+EC
경주 여행	142	뚜벅	MAG
경주 여행	142	코스	NNG
경주 여행	142	추천	NNG
경주 여행	142	여자	NNG
경주 여행	142	친구	NNG
경주 여행	142	려고	EC
경주 여행	142	는데	EC
경주 여행	142	뚜벅	MAG
경주 여행	142	돌아다닐	VV+ETM
경주 여행	142	코스	NNG
경주 여행	142	추천	NNG
경주 여행	142	세요	EP+EF
경주 여행	142	월드	NNG
경주 여행	142	제외	NNG
경주 여행	142	고요	EC
경주 여행	142	여자	NNG
경주 여행	142	친구	NNG
경주 여행	142	코스	NNG
경주 여행	142	추천	NNG
경주 여행	142	드릴게요	VV+EC
경주 여행	142	하루	NNG
경주 여행	142	세요	EP+EF
경주 여행	143	HELP	SL
경주 여행	143	18	SN
경주 여행	143	부터	JX
경주 여행	143	20	SN
경주 여행	143	까지	JX
경주 여행	143	가족	NNG
경주 여행	143	이랑	JC
경주 여행	143	려고	EC
경주 여행	143	는데	EC
경주 여행	143	어딜	NP+JKO
경주 여행	143	할지	VX+EC
경주 여행	143	모르	VV
경주 여행	143	어요	EF
경주 여행	143	도와	VV+EC
경주 여행	143	세요	EP+EF
경주 여행	143	추천	NNG
경주 여행	143	입니다	VCP+EF
경주 여행	143	월드	NNG
경주 여행	143	테마파크	NNG
경주 여행	143	엑스포	NNG
경주 여행	143	대공원	NNG
경주 여행	143	국립	NNG
경주 여행	143	박물관	NNG
경주 여행	143	원릉	NNG
경주 여행	143	동굴	NNG
경주 여행	143	월지	NNG
경주 여행	144	뚜벅	MAG
경주 여행	144	다음	NNG
경주 여행	144	평일	NNG
경주 여행	144	려고	EC
경주 여행	144	는데	EC
경주 여행	144	시기	NNG
경주 여행	144	별로	MAG
경주 여행	144	아서	EC
경주 여행	144	고민	NNG
경주 여행	144	입니다	VCP+EF
경주 여행	144	혼자	NNG
경주 여행	144	뚜벅	MAG
경주 여행	144	봄바람	NNG
경주 여행	144	살랑살랑	MAG
경주 여행	144	오푸스	NNG
경주 여행	144	에서	JKB
경주 여행	144	즐겨	VV+EC
경주 여행	144	세요	EP+EF
경주 여행	144	객실	NNG
경주 여행	144	개별	NNG
경주 여행	144	바베큐	NNG
경주 여행	144	으로	JKB
경주 여행	145	추천	NNG
경주 여행	145	50	SN
경주 여행	145	부부	NNG
경주 여행	145	10	SN
경주 여행	145	코스	NNG
경주 여행	145	야경	NNG
경주 여행	145	숙소	NNG
경주 여행	145	먹거리	NNG
경주 여행	145	추천	NNG
경주 여행	145	부탁	NNG
경주 여행	145	합니다	XSV+EF
경주 여행	145	계획	NNG
경주 여행	145	군요	EF
경주 여행	145	그럼	MAJ
경주 여행	145	에서	JKB
경주 여행	145	추천	NNG
경주 여행	145	드리	VX
경주 여행	145	습니다	EF
경주 여행	145	첨성대	NNG
경주 여행	145	동궁	NNG
경주 여행	145	월지	NNG
경주 여행	145	대릉원	NNG
경주 여행	146	코스	NNG
경주 여행	146	부탁	NNG
경주 여행	146	드려요	VV+EC
경주 여행	146	출발	NNG
경주 여행	146	합니다	XSV+EF
경주 여행	146	코스	NNG
경주 여행	146	부탁	NNG
경주 여행	146	드립니다	VV+EC
경주 여행	146	숙소	NNG
경주 여행	146	아직	MAG
경주 여행	146	예약	NNG
경주 여행	146	어요	EF
경주 여행	146	코스	NNG
경주 여행	146	보고	JKB
경주 여행	146	근처	NNG
경주 여행	146	게스트	NNP
경주 여행	146	하우스	NNP
경주 여행	146	으려고요	EF
경주 여행	146	안녕	IC
경주 여행	146	세요	EP+EF
경주 여행	146	계획	NNG
경주 여행	146	없이	MAG
경주 여행	146	루트	NNG
경주 여행	146	실패	NNG
경주 여행	147	봐야	VX+EC
경주 여행	147	맛집	NNG
경주 여행	147	리스트	NNG
경주 여행	147	무엇	NP
경주 여행	147	인가요	VCP+EF
경주 여행	147	계획	NNG
경주 여행	147	필수	NNG
경주 여행	147	방문	NNG
경주 여행	147	맛집	NNG
경주 여행	147	플레이스	NNG
경주 여행	147	습니다	EF
경주 여행	147	현지인	NNG
경주 여행	147	추천	NNG
경주 여행	147	명소	NNG
경주 여행	147	봐야	VX+EC
경주 여행	147	맛집	NNG
경주 여행	147	황남빵	NNP
경주 여행	147	식당	NNG
경주 여행	147	잔치국수	NNP
경주 여행	147	교동	NNP
경주 여행	147	법주	NNP
경주 여행	147	신라	NNP
경주 여행	147	밀면	NNP
경주 여행	147	에요	EF
경주 여행	147	플레이스	NNG
경주 여행	147	불국사	NNP
경주 여행	148	코스	NNG
경주 여행	148	질문	NNG
경주 여행	148	어요	EF
경주 여행	148	23	SN
경주 여행	148	25	SN
경주 여행	148	코스	NNG
경주 여행	148	추천	NNG
경주 여행	148	세요	EP+EF
경주 여행	148	대상	NNG
경주 여행	148	어머니	NNG
경주 여행	148	코스	NNG
경주 여행	148	답변	NNG
경주 여행	148	드릴게요	VV+EC
경주 여행	148	코스	NNG
경주 여행	148	답변	NNG
경주 여행	148	드립니다	VV+EC
경주 여행	148	어머님	NNG
경주 여행	148	모시	VV
경주 여행	148	떠나	VV
경주 여행	148	즐거운	VA+ETM
경주 여행	148	추억	NNG
경주 여행	148	으로	JKB
경주 여행	148	도록	EC
경주 여행	149	아이	NNG
경주 여행	149	코스	NNG
경주 여행	149	려고	EC
경주 여행	149	는데	EC
경주 여행	149	동선	NNG
경주 여행	149	ㅠㅠㅠ어렵네요	UNKNOWN
경주 여행	149	가족	NNG
경주 여행	149	계획	NNG
경주 여행	149	입니다	VCP+EF
경주 여행	149	구성원	NNG
경주 여행	149	남편	NNG
경주 여행	149	아이	NNG
경주 여행	149	함께	MAG
경주 여행	149	합니다	VV+EF
경주 여행	149	첫째	NR
경주 여행	149	강동	MAG
경주 여행	149	워터	NNG
경주 여행	149	파크	NNG
경주 여행	149	까지	JX
경주 여행	149	보낼	VV+ETM
경주 여행	149	아이	NNG
경주 여행	149	함께	MAG
경주 여행	149	정말	MAG
경주 여행	149	습니다	EF
경주 여행	149	동안	NNG
경주 여행	149	필요	NNG
경주 여행	149	정보	NNG
경주 여행	149	확인	NNG
경주 여행	149	정보	NNG
경주 여행	150	10	SN
경주 여행	150	코스	NNG
경주 여행	150	식당	NNG
경주 여행	150	추천	NNG
경주 여행	150	부탁	NNG
경주 여행	150	드립니다	VV+EC
